Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Sampling,Bias_type,RUL
10,41.94649498,85.10703649,66.9,64.2,10,a,59.11149152
10,62.99520858,84.6804324,67,64.1,10,a,59.11149152
10,41.49886334,84.70767639,67.1,64,10,a,59.11149152
10,65.90780477,85.04352601,67.2,63.9,10,a,59.11149152
10,48.36713635,84.66228202,67.3,63.8,10,a,59.11149152
10,43.45374179,84.70767639,67.4,63.7,10,a,59.11149152
10,68.76789566,84.78937153,67.5,63.6,10,a,59.11149152
10,48.15837413,84.61689992,67.6,63.5,10,a,59.11149152
10,55.35124745,84.6804324,67.7,63.4,10,a,59.11149152
10,61.39259466,84.94368049,67.8,63.3,10,a,59.11149152
10,56.89372721,84.81659097,67.9,63.2,10,a,59.11149152
10,47.32051657,84.56243649,68,63.1,10,a,59.11149152
10,30.30891736,84.68952601,68.1,63,10,a,59.11149152
10,40.33126573,84.80752192,68.2,62.9,10,a,59.11149152
10,55.59762942,84.94368049,68.3,62.8,10,a,59.11149152
10,60.46884172,85.07983905,68.4,62.7,10,a,59.11149152
10,54.53395739,84.67135108,68.5,62.6,10,a,59.11149152
10,61.0107153,84.74397716,68.6,62.5,10,a,59.11149152
10,55.05765384,84.46259097,68.7,62.4,10,a,59.11149152
10,67.14307658,84.59873726,68.8,62.3,10,a,59.11149152
10,68.71100638,84.9709122,68.9,62.2,10,a,59.11149152
10,45.3627473,84.8256723,69,62.1,10,a,59.11149152
10,52.21157059,84.26288764,69.1,62,10,a,59.11149152
10,59.46301251,84.84382269,69.2,61.9,10,a,59.11149152
10,67.21155581,84.88013573,69.3,61.8,10,a,59.11149152
10,55.42360814,85.04352601,69.4,61.7,10,a,59.11149152
10,49.86587177,84.95274954,69.5,61.6,10,a,59.11149152
10,55.40321616,85.03444468,69.6,61.5,10,a,59.11149152
10,41.71020107,84.93459916,69.7,61.4,10,a,59.11149152
10,49.95824383,84.53520478,69.8,61.3,10,a,59.11149152
10,45.41120069,84.80752192,69.9,61.2,10,a,59.11149152
10,56.14223145,84.86198534,70,61.1,10,a,59.11149152
10,53.01580174,84.80752192,70.1,61,10,a,59.11149152
10,67.51166328,84.57150555,70.2,60.9,10,a,59.11149152
10,57.82491789,84.38089583,70.3,60.8,10,a,59.11149152
10,44.12614869,84.45350964,70.4,60.7,10,a,59.11149152
10,60.32607213,84.65320069,70.5,60.6,10,a,59.11149152
10,45.27961009,84.88013573,70.6,60.5,10,a,59.11149152
10,57.304067,84.60781859,70.7,60.4,10,a,59.11149152
10,80.44549336,84.42627792,70.8,60.3,10,a,59.11149152
10,50.75136735,84.49889174,70.9,60.2,10,a,59.11149152
10,56.43206311,84.64411936,71,60.1,10,a,59.11149152
10,66.97065394,84.53520478,71.1,60,10,a,59.11149152
10,43.44724801,84.66228202,71.2,59.9,10,a,59.11149152
10,68.088323,84.61689992,71.3,59.8,10,a,59.11149152
10,51.0401311,85.20475063,71.4,59.7,10,a,59.11149152
10,63.74551931,84.6804324,71.5,59.6,10,a,59.11149152
10,48.49504408,84.7349081,71.6,59.5,10,a,59.11149152
10,73.08557745,84.86198534,71.7,59.4,10,a,59.11149152
10,67.36829716,84.84382269,71.8,59.3,10,a,59.11149152
10,48.10152751,84.7802902,71.9,59.2,10,a,59.11149152
10,72.74379468,85.10703649,72,59.1,10,a,59.11149152
10,52.92340041,85.17810023,72.1,59,10,a,59.11149152
10,62.21091119,84.95274954,72.2,58.9,10,a,59.11149152
10,55.82535091,84.81659097,72.3,58.8,10,a,59.11149152
10,55.84188295,84.58058688,72.4,58.7,10,a,59.11149152
10,76.17853788,84.58058688,72.5,58.6,10,a,59.11149152
10,37.42193264,84.64411936,72.6,58.5,10,a,59.11149152
10,37.64000026,84.65320069,72.7,58.4,10,a,59.11149152
10,62.26522057,84.61689992,72.8,58.3,10,a,59.11149152
10,33.51676181,84.86198534,72.9,58.2,10,a,59.11149152
10,64.26476954,84.72582678,73,58.1,10,a,59.11149152
10,69.80655914,84.51705439,73.1,58,10,a,59.11149152
10,41.75749133,84.45350964,73.2,57.9,10,a,59.11149152
10,56.73253873,84.71675772,73.3,57.8,10,a,59.11149152
10,51.17152188,85.05260734,73.4,57.7,10,a,59.11149152
10,67.12635487,84.7802902,73.5,57.6,10,a,59.11149152
10,51.81076401,84.62596898,73.6,57.5,10,a,59.11149152
10,66.61257198,85.02537563,73.7,57.4,10,a,59.11149152
10,49.1951581,84.50797307,73.8,57.3,10,a,59.11149152
10,69.43077507,84.4716723,73.9,57.2,10,a,59.11149152
10,62.80645132,84.66228202,74,57.1,10,a,59.11149152
10,46.84211235,84.65320069,74.1,57,10,a,59.11149152
10,48.91849284,84.67135108,74.2,56.9,10,a,59.11149152
10,58.9169669,84.61689992,74.3,56.8,10,a,59.11149152
10,36.69348602,84.6804324,74.4,56.7,10,a,59.11149152
10,67.85617352,85.04352601,74.5,56.6,10,a,59.11149152
10,75.43999851,84.7349081,74.6,56.5,10,a,59.11149152
10,70.48033688,84.7802902,74.7,56.4,10,a,59.11149152
10,50.58340753,84.58966821,74.8,56.3,10,a,59.11149152
10,63.70402126,84.88013573,74.9,56.2,10,a,59.11149152
10,84.18513416,84.54428611,75,56.1,10,a,59.11149152
10,73.36741446,84.84382269,75.1,56,10,a,59.11149152
10,64.58820255,84.78937153,75.2,55.9,10,a,59.11149152
10,69.2357959,84.64411936,75.3,55.8,10,a,59.11149152
10,72.89414203,84.66228202,75.4,55.7,10,a,59.11149152
10,61.03525325,84.43535925,75.5,55.6,10,a,59.11149152
10,58.41184529,84.28103803,75.6,55.5,10,a,59.11149152
10,57.45362919,84.49889174,75.7,55.4,10,a,59.11149152
10,59.9972705,84.81659097,75.8,55.3,10,a,59.11149152
10,57.38775717,84.60781859,75.9,55.2,10,a,59.11149152
10,52.36189306,84.63505031,76,55.1,10,a,59.11149152
10,50.65679023,84.64411936,76.1,55,10,a,59.11149152
10,68.21145232,84.60781859,76.2,54.9,10,a,59.11149152
10,57.48602008,84.3264324,76.3,54.8,10,a,59.11149152
10,54.24544869,84.71675772,76.4,54.7,10,a,59.11149152
10,49.8147853,84.79844059,76.5,54.6,10,a,59.11149152
10,47.89296655,84.58966821,76.6,54.5,10,a,59.11149152
10,69.1129265,84.64411936,76.7,54.4,10,a,59.11149152
10,57.11551733,84.72582678,76.8,54.3,10,a,59.11149152
10,69.68298775,84.29920068,76.9,54.2,10,a,59.11149152
10,78.35731288,84.7349081,77,54.1,10,a,59.11149152
10,62.45721973,84.58058688,77.1,54,10,a,59.11149152
10,74.57667065,84.50797307,77.2,53.9,10,a,59.11149152
10,95.66708502,84.25380631,77.3,53.8,10,a,59.11149152
10,61.75127875,84.58058688,77.4,53.7,10,a,59.11149152
10,69.81600685,84.38996488,77.5,53.6,10,a,59.11149152
10,60.16030846,84.58966821,77.6,53.5,10,a,59.11149152
10,74.81136722,84.42627792,77.7,53.4,10,a,59.11149152
10,59.81733651,84.88920479,77.8,53.3,10,a,59.11149152
10,59.00999823,84.7349081,77.9,53.2,10,a,59.11149152
10,71.58221227,84.69859506,78,53.1,10,a,59.11149152
10,64.98153461,84.79844059,78.1,53,10,a,59.11149152
10,56.79743017,84.64411936,78.2,52.9,10,a,59.11149152
10,40.98831193,84.26288764,78.3,52.8,10,a,59.11149152
10,49.34807507,84.33550145,78.4,52.7,10,a,59.11149152
10,58.82296417,83.95426973,78.5,52.6,10,a,59.11149152
10,73.32528448,84.34458278,78.6,52.5,10,a,59.11149152
10,72.40459229,84.58966821,78.7,52.4,10,a,59.11149152
10,71.46431267,84.53520478,78.8,52.3,10,a,59.11149152
10,76.42521218,84.24473726,78.9,52.2,10,a,59.11149152
10,63.78500463,84.4716723,79,52.1,10,a,59.11149152
10,69.76875601,84.43535925,79.1,52,10,a,59.11149152
10,63.30256601,84.69859506,79.2,51.9,10,a,59.11149152
10,66.66791414,84.77120887,79.3,51.8,10,a,59.11149152
10,60.13013897,84.40812754,79.4,51.7,10,a,59.11149152
10,73.94437415,84.28103803,79.5,51.6,10,a,59.11149152
10,48.12543275,84.38996488,79.6,51.5,10,a,59.11149152
10,89.80486909,84.39904621,79.7,51.4,10,a,59.11149152
10,62.69319719,84.54428611,79.8,51.3,10,a,59.11149152
10,53.41902149,84.62596898,79.9,51.2,10,a,59.11149152
10,54.31591363,84.56243649,80,51.1,10,a,59.11149152
10,66.67938096,84.70767639,80.1,51,10,a,59.11149152
10,80.42268009,84.58966821,80.2,50.9,10,a,59.11149152
10,56.12241185,84.7349081,80.3,50.8,10,a,59.11149152
10,70.15451487,84.59873726,80.4,50.7,10,a,59.11149152
10,57.33301494,84.75305849,80.5,50.6,10,a,59.11149152
10,75.12921394,84.60781859,80.6,50.5,10,a,59.11149152
10,59.79459397,84.38089583,80.7,50.4,10,a,59.11149152
10,57.8049087,84.38996488,80.8,50.3,10,a,59.11149152
10,90.78754101,84.4171966,80.9,50.2,10,a,59.11149152
10,73.78081916,84.34458278,81,50.1,10,a,59.11149152
10,83.74387682,84.4171966,81.1,50,10,a,59.11149152
10,76.96668541,84.80752192,81.2,49.9,10,a,59.11149152
10,70.53615729,84.65320069,81.3,49.8,10,a,59.11149152
10,82.31051407,84.69859506,81.4,49.7,10,a,59.11149152
10,64.03053554,84.61689992,81.5,49.6,10,a,59.11149152
10,70.83000801,84.76213982,81.6,49.5,10,a,59.11149152
10,52.36633915,84.62596898,81.7,49.4,10,a,59.11149152
10,57.59250131,84.59873726,81.8,49.3,10,a,59.11149152
10,80.05001359,84.57150555,81.9,49.2,10,a,59.11149152
10,68.52084336,84.44444058,82,49.1,10,a,59.11149152
10,67.9433214,84.58966821,82.1,49,10,a,59.11149152
10,77.84386058,84.54428611,82.2,48.9,10,a,59.11149152
10,46.98754291,84.29011936,82.3,48.8,10,a,59.11149152
10,70.35583902,84.60781859,82.4,48.7,10,a,59.11149152
10,64.11970518,84.40812754,82.5,48.6,10,a,59.11149152
10,80.10751113,84.48982268,82.6,48.5,10,a,59.11149152
10,73.92952584,84.40812754,82.7,48.4,10,a,59.11149152
10,57.56385108,84.64411936,82.8,48.3,10,a,59.11149152
10,72.50115998,84.53520478,82.9,48.2,10,a,59.11149152
10,74.81576373,84.48074135,83,48.1,10,a,59.11149152
10,82.54207506,84.38996488,83.1,48,10,a,59.11149152
10,70.69658846,84.55335516,83.2,47.9,10,a,59.11149152
10,63.24148234,84.15396079,83.3,47.8,10,a,59.11149152
10,76.36291237,83.88165592,83.4,47.7,10,a,59.11149152
10,84.20362285,84.22658687,83.5,47.6,10,a,59.11149152
10,82.7574793,84.55335516,83.6,47.5,10,a,59.11149152
10,82.77004876,84.48982268,83.7,47.4,10,a,59.11149152
10,67.49276755,84.06319659,83.8,47.3,10,a,59.11149152
10,69.63241683,84.60781859,83.9,47.2,10,a,59.11149152
10,72.1481139,84.9709122,84,47.1,10,a,59.11149152
10,84.76503942,84.8710544,84.1,47,10,a,59.11149152
10,80.062872,84.59873726,84.2,46.9,10,a,59.11149152
10,82.65529916,84.60781859,84.3,46.8,10,a,59.11149152
10,89.52059563,84.4716723,84.4,46.7,10,a,59.11149152
10,87.37646573,84.34458278,84.5,46.6,10,a,59.11149152
10,79.41647648,84.60781859,84.6,46.5,10,a,59.11149152
10,82.33236969,84.51705439,84.7,46.4,10,a,59.11149152
10,102.3513366,84.28103803,84.8,46.3,10,a,59.11149152
10,96.05974891,84.28103803,84.9,46.2,10,a,59.11149152
10,76.04786617,84.22658687,85,46.1,10,a,59.11149152
10,61.73327007,84.58966821,85.1,46,10,a,59.11149152
10,76.35458168,84.19027383,85.2,45.9,10,a,59.11149152
10,81.68872382,84.11766002,85.3,45.8,10,a,59.11149152
10,61.62920262,84.56243649,85.4,45.7,10,a,59.11149152
10,95.62479694,84.29011936,85.5,45.6,10,a,59.11149152
10,100.1698508,84.62596898,85.6,45.5,10,a,59.11149152
10,86.42526686,84.30826974,85.7,45.4,10,a,59.11149152
10,83.04841833,84.44444058,85.8,45.3,10,a,59.11149152
10,93.5614504,84.56243649,85.9,45.2,10,a,59.11149152
10,93.44248177,84.99814391,86,45.1,10,a,59.11149152
10,87.12481324,84.48074135,86.1,45,10,a,59.11149152
10,81.35755301,84.53520478,86.2,44.9,10,a,59.11149152
10,89.83139592,84.38996488,86.3,44.8,10,a,59.11149152
10,107.6176599,84.76213982,86.4,44.7,10,a,59.11149152
10,73.54768773,84.65320069,86.5,44.6,10,a,59.11149152
10,106.7730056,84.86198534,86.6,44.5,10,a,59.11149152
10,68.26491376,84.88920479,86.7,44.4,10,a,59.11149152
10,78.55775089,84.99814391,86.8,44.3,10,a,59.11149152
10,93.18578863,84.7802902,86.9,44.2,10,a,59.11149152
10,98.60627621,84.1358104,87,44.1,10,a,59.11149152
10,78.28425618,84.16304212,87.1,44,10,a,59.11149152
10,91.52422795,84.83475363,87.2,43.9,10,a,59.11149152
10,83.83515168,84.60781859,87.3,43.8,10,a,59.11149152
10,75.10131611,84.50797307,87.4,43.7,10,a,59.11149152
10,103.9938736,84.8256723,87.5,43.6,10,a,59.11149152
10,87.28378749,84.50797307,87.6,43.5,10,a,59.11149152
10,92.55686067,84.45350964,87.7,43.4,10,a,59.11149152
10,115.2721368,84.48982268,87.8,43.3,10,a,59.11149152
10,97.02810254,84.62596898,87.9,43.2,10,a,59.11149152
10,91.97199271,84.53520478,88,43.1,10,a,59.11149152
10,100.7458944,84.78937153,88.1,43,10,a,59.11149152
10,95.35017489,84.43535925,88.2,42.9,10,a,59.11149152
10,79.72534503,84.19027383,88.3,42.8,10,a,59.11149152
10,97.90613511,84.29920068,88.4,42.7,10,a,59.11149152
10,88.53068498,84.11766002,88.5,42.6,10,a,59.11149152
10,83.54892546,84.28103803,88.6,42.5,10,a,59.11149152
10,91.40914659,84.53520478,88.7,42.4,10,a,59.11149152
10,89.19207651,84.20842421,88.8,42.3,10,a,59.11149152
10,84.69902562,84.4716723,88.9,42.2,10,a,59.11149152
10,82.97033123,84.63505031,89,42.1,10,a,59.11149152
10,104.6457949,84.97998126,89.1,42,10,a,59.11149152
10,109.1236573,84.45350964,89.2,41.9,10,a,59.11149152
10,105.0955314,84.72582678,89.3,41.8,10,a,59.11149152
10,105.1225293,84.3264324,89.4,41.7,10,a,59.11149152
10,105.3330303,84.61689992,89.5,41.6,10,a,59.11149152
10,107.1185343,84.63505031,89.6,41.5,10,a,59.11149152
10,106.0831254,84.35366411,89.7,41.4,10,a,59.11149152
10,122.4702549,84.70767639,89.8,41.3,10,a,59.11149152
10,120.2914851,84.71675772,89.9,41.2,10,a,59.11149152
10,104.1349681,84.14489173,90,41.1,10,a,59.11149152
10,115.6850383,84.36273317,90.1,41,10,a,59.11149152
10,101.9132134,84.44444058,90.2,40.9,10,a,59.11149152
10,103.1239848,84.62596898,90.3,40.8,10,a,59.11149152
10,109.2479121,84.63505031,90.4,40.7,10,a,59.11149152
10,112.6421378,84.60781859,90.5,40.6,10,a,59.11149152
10,104.6828453,84.66228202,90.6,40.5,10,a,59.11149152
10,96.31611911,84.33550145,90.7,40.4,10,a,59.11149152
10,118.7508164,84.48982268,90.8,40.3,10,a,59.11149152
10,106.5450625,84.38089583,90.9,40.2,10,a,59.11149152
10,110.7436646,84.62596898,91,40.1,10,a,59.11149152
10,117.1629565,84.51705439,91.1,40,10,a,59.11149152
10,111.3660709,84.80752192,91.2,39.9,10,a,59.11149152
10,110.7405878,84.40812754,91.3,39.8,10,a,59.11149152
10,114.822402,84.38996488,91.4,39.7,10,a,59.11149152
10,116.1590258,84.60781859,91.5,39.6,10,a,59.11149152
10,103.3938166,84.59873726,91.6,39.5,10,a,59.11149152
10,114.1329478,84.28103803,91.7,39.4,10,a,59.11149152
10,117.3895583,84.19935516,91.8,39.3,10,a,59.11149152
10,114.1405608,84.62596898,91.9,39.2,10,a,59.11149152
10,95.45630835,84.6804324,92,39.1,10,a,59.11149152
10,122.9586586,84.55335516,92.1,39,10,a,59.11149152
10,98.52610739,84.61689992,92.2,38.9,10,a,59.11149152
10,129.2776287,84.43535925,92.3,38.8,10,a,59.11149152
10,106.0455624,84.7802902,92.4,38.7,10,a,59.11149152
10,110.4159262,84.38996488,92.5,38.6,10,a,59.11149152
10,121.7274827,84.84382269,92.6,38.5,10,a,59.11149152
10,96.51821552,84.53520478,92.7,38.4,10,a,59.11149152
10,117.0926211,84.42627792,92.8,38.3,10,a,59.11149152
10,122.0633344,84.40812754,92.9,38.2,10,a,59.11149152
10,120.1170281,84.78937153,93,38.1,10,a,59.11149152
10,97.95417614,84.70767639,93.1,38,10,a,59.11149152
10,107.5999376,84.29011936,93.2,37.9,10,a,59.11149152
10,104.1251033,84.28103803,93.3,37.8,10,a,59.11149152
10,121.9038143,84.57150555,93.4,37.7,10,a,59.11149152
10,117.3926417,84.54428611,93.5,37.6,10,a,59.11149152
10,126.2915647,84.43535925,93.6,37.5,10,a,59.11149152
10,119.7370042,84.33550145,93.7,37.4,10,a,59.11149152
10,135.4692676,84.71675772,93.8,37.3,10,a,59.11149152
10,127.4127291,84.58966821,93.9,37.2,10,a,59.11149152
10,126.8702712,84.1358104,94,37.1,10,a,59.11149152
10,113.4603242,84.61689992,94.1,37,10,a,59.11149152
10,142.2998199,84.16304212,94.2,36.9,10,a,59.11149152
10,156.0828381,84.36273317,94.3,36.8,10,a,59.11149152
10,133.7220867,84.42627792,94.4,36.7,10,a,59.11149152
10,155.8000321,84.60781859,94.5,36.6,10,a,59.11149152
10,139.7102218,84.4171966,94.6,36.5,10,a,59.11149152
10,134.6028371,84.44444058,94.7,36.4,10,a,59.11149152
10,143.8200742,84.63505031,94.8,36.3,10,a,59.11149152
10,138.6733348,84.3718145,94.9,36.2,10,a,59.11149152
10,148.4033938,84.85290402,95,36.1,10,a,59.11149152
10,133.8469481,84.59873726,95.1,36,10,a,59.11149152
10,144.0304497,84.35366411,95.2,35.9,10,a,59.11149152
10,150.4540662,84.55335516,95.3,35.8,10,a,59.11149152
10,147.6251345,84.35366411,95.4,35.7,10,a,59.11149152
10,148.0903519,84.30826974,95.5,35.6,10,a,59.11149152
10,140.7761033,84.23565593,95.6,35.5,10,a,59.11149152
10,133.0703984,84.7349081,95.7,35.4,10,a,59.11149152
10,151.2435116,84.69859506,95.8,35.3,10,a,59.11149152
10,138.0212651,84.51705439,95.9,35.2,10,a,59.11149152
10,164.1145253,84.3264324,96,35.1,10,a,59.11149152
10,148.2961098,84.7349081,96.1,35,10,a,59.11149152
10,160.3548432,84.75305849,96.2,34.9,10,a,59.11149152
10,167.9627533,84.57150555,96.3,34.8,10,a,59.11149152
10,146.1648242,85.09798944,96.4,34.7,10,a,59.11149152
10,143.4617929,84.77120887,96.5,34.6,10,a,59.11149152
10,161.1109212,84.62596898,96.6,34.5,10,a,59.11149152
10,154.823083,84.49889174,96.7,34.4,10,a,59.11149152
10,153.7515163,84.8256723,96.8,34.3,10,a,59.11149152
10,154.199394,84.27196897,96.9,34.2,10,a,59.11149152
10,142.5907755,84.43535925,97,34.1,10,a,59.11149152
10,163.4575928,84.95274954,97.1,34,10,a,59.11149152
10,148.6305881,84.54428611,97.2,33.9,10,a,59.11149152
10,166.0676224,84.63505031,97.3,33.8,10,a,59.11149152
10,149.6260149,84.72582678,97.4,33.7,10,a,59.11149152
10,170.2624291,84.80752192,97.5,33.6,10,a,59.11149152
10,157.6938647,84.43535925,97.6,33.5,10,a,59.11149152
10,123.0369892,84.29011936,97.7,33.4,10,a,59.11149152
10,153.2951654,84.1811925,97.8,33.3,10,a,59.11149152
10,168.1536679,84.53520478,97.9,33.2,10,a,59.11149152
10,154.4233432,84.45350964,98,33.1,10,a,59.11149152
10,149.649759,84.48982268,98.1,33,10,a,59.11149152
10,160.0702561,84.67135108,98.2,32.9,10,a,59.11149152
10,171.6116234,84.56243649,98.3,32.8,10,a,59.11149152
10,165.3496092,84.8256723,98.4,32.7,10,a,59.11149152
10,158.8745392,84.79844059,98.5,32.6,10,a,59.11149152
10,163.0144741,84.52612345,98.6,32.5,10,a,59.11149152
10,159.8818509,84.38089583,98.7,32.4,10,a,59.11149152
10,153.4107746,84.50797307,98.8,32.3,10,a,59.11149152
10,158.7287323,84.48074135,98.9,32.2,10,a,59.11149152
10,152.6013067,84.64411936,99,32.1,10,a,59.11149152
10,161.8585962,84.34458278,99.1,32,10,a,59.11149152
10,163.2008146,83.90887536,99.2,31.9,10,a,59.11149152
10,145.2644966,84.20842421,99.3,31.8,10,a,59.11149152
10,154.8773686,84.36273317,99.4,31.7,10,a,59.11149152
10,151.0013096,84.1811925,99.5,31.6,10,a,177.3131368
10,164.0322076,84.29920068,99.6,31.5,10,a,177.3131368
10,139.3106531,84.62596898,99.7,31.4,10,a,177.3131368
10,161.5555405,84.7802902,99.8,31.3,10,a,177.3131368
10,176.2022811,84.7349081,99.9,31.2,10,a,177.3131368
10,169.7066745,84.68952601,100,31.1,10,a,177.3131368
10,181.0175121,84.70767639,100.1,31,10,a,177.3131368
10,166.3281934,84.55335516,100.2,30.9,10,a,177.3131368
10,161.8437031,84.43535925,100.3,30.8,10,a,177.3131368
10,148.4848082,84.27196897,100.4,30.7,10,a,177.3131368
10,193.715415,84.31735107,100.5,30.6,10,a,177.3131368
10,170.7396954,84.36273317,100.6,30.5,10,a,177.3131368
10,178.7204554,84.07227792,100.7,30.4,10,a,177.3131368
10,173.8904859,84.57150555,100.8,30.3,10,a,177.3131368
10,167.4623251,84.55335516,100.9,30.2,10,a,177.3131368
10,163.1863894,84.50797307,101,30.1,10,a,177.3131368
10,140.5664005,84.27196897,101.1,30,10,a,177.3131368
10,153.039592,84.77120887,101.2,29.9,10,a,177.3131368
10,158.9450465,84.92551783,101.3,29.8,10,a,177.3131368
10,161.5671113,84.58966821,101.4,29.7,10,a,177.3131368
10,182.7437044,84.53520478,101.5,29.6,10,a,177.3131368
10,185.0165643,84.64411936,101.6,29.5,10,a,177.3131368
10,179.5304994,84.92551783,101.7,29.4,10,a,177.3131368
10,174.5314511,84.58058688,101.8,29.3,10,a,177.3131368
10,195.9612766,84.3718145,101.9,29.2,10,a,177.3131368
10,189.7031512,84.83475363,102,29.1,10,a,177.3131368
10,198.3133009,84.90736744,102.1,29,10,a,177.3131368
10,200.8770401,84.8256723,102.2,28.9,10,a,177.3131368
10,195.6299241,84.57150555,102.3,28.8,10,a,177.3131368
10,205.1418695,84.55335516,102.4,28.7,10,a,177.3131368
10,202.1020426,84.89828611,102.5,28.6,10,a,177.3131368
10,202.1336652,84.8710544,102.6,28.5,10,a,177.3131368
10,194.1221216,84.66228202,102.7,28.4,10,a,177.3131368
10,205.4996611,84.66228202,102.8,28.3,10,a,177.3131368
10,214.8945767,84.70767639,102.9,28.2,10,a,177.3131368
10,199.3416592,84.43535925,103,28.1,10,a,177.3131368
10,207.6830226,84.4716723,103.1,28,10,a,177.3131368
10,208.8263205,84.88013573,103.2,27.9,10,a,177.3131368
10,239.1231047,85.07075773,103.3,27.8,10,a,177.3131368
10,197.5081238,84.94368049,103.4,27.7,10,a,177.3131368
10,200.2755258,84.45350964,103.5,27.6,10,a,177.3131368
10,197.948267,84.50797307,103.6,27.5,10,a,177.3131368
10,187.7621846,84.72582678,103.7,27.4,10,a,177.3131368
10,206.7099034,84.63505031,103.8,27.3,10,a,177.3131368
10,208.712231,84.78937153,103.9,27.2,10,a,177.3131368
10,201.7174689,84.94368049,104,27.1,10,a,177.3131368
10,207.1578799,84.65320069,104.1,27,10,a,177.3131368
10,206.6568752,84.48982268,104.2,26.9,10,a,177.3131368
10,197.0935377,84.66228202,104.3,26.8,10,a,177.3131368
10,186.9835013,84.6804324,104.4,26.7,10,a,177.3131368
10,196.5047915,84.51705439,104.5,26.6,10,a,177.3131368
10,200.4359915,84.70767639,104.6,26.5,10,a,177.3131368
10,213.9155514,84.33550145,104.7,26.4,10,a,177.3131368
10,210.790459,84.34458278,104.8,26.3,10,a,177.3131368
10,218.052846,84.48074135,104.9,26.2,10,a,177.3131368
10,211.4315503,84.08134697,105,26.1,10,a,177.3131368
10,209.5407316,84.65320069,105.1,26,10,a,177.3131368
10,233.7231687,84.55335516,105.2,25.9,10,a,177.3131368
10,241.2871491,84.43535925,105.3,25.8,10,a,177.3131368
10,248.6063209,84.3264324,105.4,25.7,10,a,177.3131368
10,219.8725801,83.82719249,105.5,25.6,10,a,177.3131368
10,244.8585407,84.30826974,105.6,25.5,10,a,177.3131368
10,249.1300066,84.70767639,105.7,25.4,10,a,177.3131368
10,249.8714457,84.4716723,105.8,25.3,10,a,177.3131368
10,244.3687526,84.6804324,105.9,25.2,10,a,177.3131368
10,267.5273952,84.7349081,106,25.1,10,a,177.3131368
10,238.7347607,84.60781859,106.1,25,10,a,177.3131368
10,242.6090401,84.55335516,106.2,24.9,10,a,177.3131368
10,250.1488494,84.63505031,106.3,24.8,10,a,177.3131368
10,231.5675313,84.19935516,106.4,24.7,10,a,177.3131368
10,263.3198445,84.76213982,106.5,24.6,10,a,177.3131368
10,279.5145063,84.4171966,106.6,24.5,10,a,177.3131368
10,261.5422842,84.56243649,106.7,24.4,10,a,177.3131368
10,262.7624736,84.0904283,106.8,24.3,10,a,177.3131368
10,258.9015075,84.22658687,106.9,24.2,10,a,177.3131368
